Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1994","1994","3050","FAO TIER 1","kt","154.5194","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1994","1994","3050","FAO TIER 1","kt","154.5194","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7234","Direct emissions (N2O)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kt","0.4674","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7236","Indirect emissions (N2O)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kt","0.1052","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kt","0.5725","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kt","151.7256","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kt","151.7256","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7234","Direct emissions (N2O)","5064","Crop Residues","1996","1996","3050","FAO TIER 1","kt","0.4839","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7236","Indirect emissions (N2O)","5064","Crop Residues","1996","1996","3050","FAO TIER 1","kt","0.1089","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5064","Crop Residues","1996","1996","3050","FAO TIER 1","kt","0.5928","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1996","1996","3050","FAO TIER 1","kt","157.0791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1996","1996","3050","FAO TIER 1","kt","157.0791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7234","Direct emissions (N2O)","5064","Crop Residues","1997","1997","3050","FAO TIER 1","kt","0.4727","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7236","Indirect emissions (N2O)","5064","Crop Residues","1997","1997","3050","FAO TIER 1","kt","0.1064","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5064","Crop Residues","1997","1997","3050","FAO TIER 1","kt","0.5791","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1997","1997","3050","FAO TIER 1","kt","153.4502","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1997","1997","3050","FAO TIER 1","kt","153.4502","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7234","Direct emissions (N2O)","5064","Crop Residues","1998","1998","3050","FAO TIER 1","kt","0.4467","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7236","Indirect emissions (N2O)","5064","Crop Residues","1998","1998","3050","FAO TIER 1","kt","0.1005","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5064","Crop Residues","1998","1998","3050","FAO TIER 1","kt","0.5472","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1998","1998","3050","FAO TIER 1","kt","145.0048","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1998","1998","3050","FAO TIER 1","kt","145.0048","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7234","Direct emissions (N2O)","5064","Crop Residues","1999","1999","3050","FAO TIER 1","kt","0.4641","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7236","Indirect emissions (N2O)","5064","Crop Residues","1999","1999","3050","FAO TIER 1","kt","0.1044","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5064","Crop Residues","1999","1999","3050","FAO TIER 1","kt","0.5686","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","1999","1999","3050","FAO TIER 1","kt","150.6736","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","1999","1999","3050","FAO TIER 1","kt","150.6736","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7234","Direct emissions (N2O)","5064","Crop Residues","2000","2000","3050","FAO TIER 1","kt","0.4797","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7236","Indirect emissions (N2O)","5064","Crop Residues","2000","2000","3050","FAO TIER 1","kt","0.1079","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5064","Crop Residues","2000","2000","3050","FAO TIER 1","kt","0.5876","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2000","2000","3050","FAO TIER 1","kt","155.7074","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2000","2000","3050","FAO TIER 1","kt","155.7074","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7234","Direct emissions (N2O)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kt","0.4664","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7236","Indirect emissions (N2O)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kt","0.105","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kt","0.5714","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kt","151.4201","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kt","151.4201","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7234","Direct emissions (N2O)","5064","Crop Residues","2002","2002","3050","FAO TIER 1","kt","0.4808","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7236","Indirect emissions (N2O)","5064","Crop Residues","2002","2002","3050","FAO TIER 1","kt","0.1082","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5064","Crop Residues","2002","2002","3050","FAO TIER 1","kt","0.589","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2002","2002","3050","FAO TIER 1","kt","156.0767","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2002","2002","3050","FAO TIER 1","kt","156.0767","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7234","Direct emissions (N2O)","5064","Crop Residues","2003","2003","3050","FAO TIER 1","kt","0.4863","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7236","Indirect emissions (N2O)","5064","Crop Residues","2003","2003","3050","FAO TIER 1","kt","0.1094","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5064","Crop Residues","2003","2003","3050","FAO TIER 1","kt","0.5958","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2003","2003","3050","FAO TIER 1","kt","157.8779","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2003","2003","3050","FAO TIER 1","kt","157.8779","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7234","Direct emissions (N2O)","5064","Crop Residues","2004","2004","3050","FAO TIER 1","kt","0.4899","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7236","Indirect emissions (N2O)","5064","Crop Residues","2004","2004","3050","FAO TIER 1","kt","0.1102","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5064","Crop Residues","2004","2004","3050","FAO TIER 1","kt","0.6001","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2004","2004","3050","FAO TIER 1","kt","159.0217","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2004","2004","3050","FAO TIER 1","kt","159.0217","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7234","Direct emissions (N2O)","5064","Crop Residues","2005","2005","3050","FAO TIER 1","kt","0.495","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7236","Indirect emissions (N2O)","5064","Crop Residues","2005","2005","3050","FAO TIER 1","kt","0.1114","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5064","Crop Residues","2005","2005","3050","FAO TIER 1","kt","0.6064","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2005","2005","3050","FAO TIER 1","kt","160.694","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2005","2005","3050","FAO TIER 1","kt","160.694","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7234","Direct emissions (N2O)","5064","Crop Residues","2006","2006","3050","FAO TIER 1","kt","0.4708","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7236","Indirect emissions (N2O)","5064","Crop Residues","2006","2006","3050","FAO TIER 1","kt","0.1059","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5064","Crop Residues","2006","2006","3050","FAO TIER 1","kt","0.5767","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2006","2006","3050","FAO TIER 1","kt","152.8267","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2006","2006","3050","FAO TIER 1","kt","152.8267","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7234","Direct emissions (N2O)","5064","Crop Residues","2007","2007","3050","FAO TIER 1","kt","0.4953","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7236","Indirect emissions (N2O)","5064","Crop Residues","2007","2007","3050","FAO TIER 1","kt","0.1114","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5064","Crop Residues","2007","2007","3050","FAO TIER 1","kt","0.6067","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2007","2007","3050","FAO TIER 1","kt","160.7875","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2007","2007","3050","FAO TIER 1","kt","160.7875","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7234","Direct emissions (N2O)","5064","Crop Residues","2008","2008","3050","FAO TIER 1","kt","0.4877","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7236","Indirect emissions (N2O)","5064","Crop Residues","2008","2008","3050","FAO TIER 1","kt","0.1097","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5064","Crop Residues","2008","2008","3050","FAO TIER 1","kt","0.5975","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2008","2008","3050","FAO TIER 1","kt","158.3243","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2008","2008","3050","FAO TIER 1","kt","158.3243","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7234","Direct emissions (N2O)","5064","Crop Residues","2009","2009","3050","FAO TIER 1","kt","0.5129","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7236","Indirect emissions (N2O)","5064","Crop Residues","2009","2009","3050","FAO TIER 1","kt","0.1154","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5064","Crop Residues","2009","2009","3050","FAO TIER 1","kt","0.6283","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2009","2009","3050","FAO TIER 1","kt","166.5027","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2009","2009","3050","FAO TIER 1","kt","166.5027","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7234","Direct emissions (N2O)","5064","Crop Residues","2010","2010","3050","FAO TIER 1","kt","0.5096","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7236","Indirect emissions (N2O)","5064","Crop Residues","2010","2010","3050","FAO TIER 1","kt","0.1147","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5064","Crop Residues","2010","2010","3050","FAO TIER 1","kt","0.6242","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2010","2010","3050","FAO TIER 1","kt","165.4216","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2010","2010","3050","FAO TIER 1","kt","165.4216","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7234","Direct emissions (N2O)","5064","Crop Residues","2011","2011","3050","FAO TIER 1","kt","0.5275","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7236","Indirect emissions (N2O)","5064","Crop Residues","2011","2011","3050","FAO TIER 1","kt","0.1187","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5064","Crop Residues","2011","2011","3050","FAO TIER 1","kt","0.6462","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2011","2011","3050","FAO TIER 1","kt","171.2416","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2011","2011","3050","FAO TIER 1","kt","171.2416","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7234","Direct emissions (N2O)","5064","Crop Residues","2012","2012","3050","FAO TIER 1","kt","0.5322","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7236","Indirect emissions (N2O)","5064","Crop Residues","2012","2012","3050","FAO TIER 1","kt","0.1197","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","5064","Crop Residues","2012","2012","3050","FAO TIER 1","kt","0.652","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","5064","Crop Residues","2012","2012","3050","FAO TIER 1","kt","172.7696","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2012","2012","3050","FAO TIER 1","kt","172.7696","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7234","Direct emissions (N2O)","5064","Crop Residues","2013","2013","3050","FAO TIER 1","kt","0.5292","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7236","Indirect emissions (N2O)","5064","Crop Residues","2013","2013","3050","FAO TIER 1","kt","0.1191","E","Estimated value",""
